1,1,1,16,57061
1,1,2,8,54611
1,1,3,11,53459
1,1,4,23,57454
1,1,5,23,63373
1,1,6,38,75292
1,1,7,59,82620
1,1,8,91,80420
1,1,9,104,81669
1,1,10,183,92161
1,1,11,356,92957
1,1,12,587,80919
1,1,13,937,68704
1,1,14,1195,62327
1,1,15,1347,53320
1,1,16,1166,40550
1,1,17,1009,30082
1,1,18,876,24398
1,1,19,0,0
2,1,1,7,53946
2,1,2,9,51810
2,1,3,7,49885
2,1,4,12,54004
2,1,5,12,63111
2,1,6,43,77367
2,1,7,70,83461
2,1,8,102,79895
2,1,9,177,82084
2,1,10,356,92717
2,1,11,487,92548
2,1,12,565,81075
2,1,13,654,72109
2,1,14,849,69269
2,1,15,949,62709
2,1,16,928,53401
2,1,17,816,44776
2,1,18,934,50471
2,1,19,0,0
1,2,1,16,57061
1,2,2,8,54611
1,2,3,11,53459
1,2,4,23,57454
1,2,5,22,63373
1,2,6,38,75292
1,2,7,57,82620
1,2,8,91,80420
1,2,9,103,81669
1,2,10,178,92161
1,2,11,348,92957
1,2,12,565,80919
1,2,13,901,68704
1,2,14,1134,62327
1,2,15,1253,53320
1,2,16,1054,40550
1,2,17,896,30082
1,2,18,691,24398
1,2,19,0,0
2,2,1,7,53946
2,2,2,9,51810
2,2,3,7,49885
2,2,4,12,54004
2,2,5,11,63111
2,2,6,40,77367
2,2,7,69,83461
2,2,8,102,79895
2,2,9,177,82084
2,2,10,352,92717
2,2,11,480,92548
2,2,12,555,81075
2,2,13,642,72109
2,2,14,827,69269
2,2,15,916,62709
2,2,16,857,53401
2,2,17,755,44776
2,2,18,780,50471
2,2,19,0,0
1,3,1,0,57061
1,3,2,0,54611
1,3,3,0,53459
1,3,4,0,57454
1,3,5,0,63373
1,3,6,0,75292
1,3,7,0,82620
1,3,8,1,80420
1,3,9,0,81669
1,3,10,0,92161
1,3,11,2,92957
1,3,12,0,80919
1,3,13,0,68704
1,3,14,1,62327
1,3,15,1,53320
1,3,16,0,40550
1,3,17,3,30082
1,3,18,0,24398
1,3,19,0,0
2,3,1,0,53946
2,3,2,0,51810
2,3,3,0,49885
2,3,4,0,54004
2,3,5,0,63111
2,3,6,0,77367
2,3,7,0,83461
2,3,8,0,79895
2,3,9,0,82084
2,3,10,0,92717
2,3,11,0,92548
2,3,12,0,81075
2,3,13,1,72109
2,3,14,1,69269
2,3,15,1,62709
2,3,16,2,53401
2,3,17,2,44776
2,3,18,5,50471
2,3,19,0,0
1,4,1,0,57061
1,4,2,0,54611
1,4,3,0,53459
1,4,4,0,57454
1,4,5,0,63373
1,4,6,0,75292
1,4,7,0,82620
1,4,8,0,80420
1,4,9,0,81669
1,4,10,0,92161
1,4,11,3,92957
1,4,12,1,80919
1,4,13,6,68704
1,4,14,5,62327
1,4,15,4,53320
1,4,16,3,40550
1,4,17,2,30082
1,4,18,1,24398
1,4,19,0,0
2,4,1,0,53946
2,4,2,0,51810
2,4,3,0,49885
2,4,4,0,54004
2,4,5,0,63111
2,4,6,0,77367
2,4,7,0,83461
2,4,8,0,79895
2,4,9,0,82084
2,4,10,0,92717
2,4,11,0,92548
2,4,12,0,81075
2,4,13,1,72109
2,4,14,2,69269
2,4,15,0,62709
2,4,16,3,53401
2,4,17,0,44776
2,4,18,0,50471
2,4,19,0,0
1,5,1,0,57061
1,5,2,0,54611
1,5,3,0,53459
1,5,4,0,57454
1,5,5,0,63373
1,5,6,0,75292
1,5,7,0,82620
1,5,8,1,80420
1,5,9,0,81669
1,5,10,1,92161
1,5,11,2,92957
1,5,12,8,80919
1,5,13,3,68704
1,5,14,4,62327
1,5,15,4,53320
1,5,16,0,40550
1,5,17,3,30082
1,5,18,3,24398
1,5,19,0,0
2,5,1,0,53946
2,5,2,0,51810
2,5,3,0,49885
2,5,4,0,54004
2,5,5,0,63111
2,5,6,0,77367
2,5,7,0,83461
2,5,8,0,79895
2,5,9,0,82084
2,5,10,1,92717
2,5,11,1,92548
2,5,12,1,81075
2,5,13,2,72109
2,5,14,6,69269
2,5,15,1,62709
2,5,16,2,53401
2,5,17,1,44776
2,5,18,4,50471
2,5,19,0,0
1,6,1,0,57061
1,6,2,0,54611
1,6,3,0,53459
1,6,4,0,57454
1,6,5,0,63373
1,6,6,0,75292
1,6,7,0,82620
1,6,8,0,80420
1,6,9,0,81669
1,6,10,0,92161
1,6,11,0,92957
1,6,12,1,80919
1,6,13,1,68704
1,6,14,0,62327
1,6,15,1,53320
1,6,16,1,40550
1,6,17,1,30082
1,6,18,2,24398
1,6,19,0,0
2,6,1,0,53946
2,6,2,0,51810
2,6,3,0,49885
2,6,4,0,54004
2,6,5,0,63111
2,6,6,0,77367
2,6,7,0,83461
2,6,8,0,79895
2,6,9,0,82084
2,6,10,0,92717
2,6,11,0,92548
2,6,12,0,81075
2,6,13,0,72109
2,6,14,0,69269
2,6,15,2,62709
2,6,16,1,53401
2,6,17,0,44776
2,6,18,3,50471
2,6,19,0,0
1,7,1,0,57061
1,7,2,0,54611
1,7,3,0,53459
1,7,4,0,57454
1,7,5,0,63373
1,7,6,0,75292
1,7,7,0,82620
1,7,8,0,80420
1,7,9,0,81669
1,7,10,2,92161
1,7,11,3,92957
1,7,12,6,80919
1,7,13,3,68704
1,7,14,0,62327
1,7,15,4,53320
1,7,16,1,40550
1,7,17,1,30082
1,7,18,2,24398
1,7,19,0,0
2,7,1,0,53946
2,7,2,0,51810
2,7,3,0,49885
2,7,4,0,54004
2,7,5,0,63111
2,7,6,0,77367
2,7,7,0,83461
2,7,8,0,79895
2,7,9,0,82084
2,7,10,0,92717
2,7,11,2,92548
2,7,12,3,81075
2,7,13,1,72109
2,7,14,2,69269
2,7,15,0,62709
2,7,16,0,53401
2,7,17,0,44776
2,7,18,0,50471
2,7,19,0,0
1,8,1,0,57061
1,8,2,0,54611
1,8,3,0,53459
1,8,4,0,57454
1,8,5,0,63373
1,8,6,0,75292
1,8,7,0,82620
1,8,8,0,80420
1,8,9,0,81669
1,8,10,0,92161
1,8,11,0,92957
1,8,12,3,80919
1,8,13,2,68704
1,8,14,2,62327
1,8,15,1,53320
1,8,16,2,40550
1,8,17,0,30082
1,8,18,1,24398
1,8,19,0,0
2,8,1,0,53946
2,8,2,0,51810
2,8,3,0,49885
2,8,4,0,54004
2,8,5,0,63111
2,8,6,0,77367
2,8,7,1,83461
2,8,8,0,79895
2,8,9,0,82084
2,8,10,1,92717
2,8,11,0,92548
2,8,12,0,81075
2,8,13,3,72109
2,8,14,2,69269
2,8,15,1,62709
2,8,16,0,53401
2,8,17,1,44776
2,8,18,1,50471
2,8,19,0,0
1,9,1,0,57061
1,9,2,0,54611
1,9,3,0,53459
1,9,4,0,57454
1,9,5,0,63373
1,9,6,0,75292
1,9,7,0,82620
1,9,8,0,80420
1,9,9,0,81669
1,9,10,1,92161
1,9,11,1,92957
1,9,12,1,80919
1,9,13,4,68704
1,9,14,1,62327
1,9,15,0,53320
1,9,16,1,40550
1,9,17,0,30082
1,9,18,0,24398
1,9,19,0,0
2,9,1,0,53946
2,9,2,0,51810
2,9,3,0,49885
2,9,4,0,54004
2,9,5,0,63111
2,9,6,0,77367
2,9,7,0,83461
2,9,8,0,79895
2,9,9,0,82084
2,9,10,0,92717
2,9,11,1,92548
2,9,12,1,81075
2,9,13,2,72109
2,9,14,1,69269
2,9,15,1,62709
2,9,16,1,53401
2,9,17,0,44776
2,9,18,0,50471
2,9,19,0,0
1,10,1,0,57061
1,10,2,0,54611
1,10,3,0,53459
1,10,4,0,57454
1,10,5,0,63373
1,10,6,0,75292
1,10,7,0,82620
1,10,8,0,80420
1,10,9,0,81669
1,10,10,1,92161
1,10,11,0,92957
1,10,12,1,80919
1,10,13,3,68704
1,10,14,1,62327
1,10,15,2,53320
1,10,16,0,40550
1,10,17,4,30082
1,10,18,2,24398
1,10,19,0,0
2,10,1,0,53946
2,10,2,0,51810
2,10,3,0,49885
2,10,4,0,54004
2,10,5,0,63111
2,10,6,1,77367
2,10,7,1,83461
2,10,8,0,79895
2,10,9,0,82084
2,10,10,1,92717
2,10,11,0,92548
2,10,12,2,81075
2,10,13,0,72109
2,10,14,0,69269
2,10,15,0,62709
2,10,16,1,53401
2,10,17,2,44776
2,10,18,1,50471
2,10,19,0,0
1,11,1,0,57061
1,11,2,0,54611
1,11,3,0,53459
1,11,4,0,57454
1,11,5,0,63373
1,11,6,0,75292
1,11,7,0,82620
1,11,8,1,80420
1,11,9,1,81669
1,11,10,1,92161
1,11,11,0,92957
1,11,12,1,80919
1,11,13,0,68704
1,11,14,0,62327
1,11,15,2,53320
1,11,16,0,40550
1,11,17,0,30082
1,11,18,0,24398
1,11,19,0,0
2,11,1,0,53946
2,11,2,0,51810
2,11,3,0,49885
2,11,4,0,54004
2,11,5,0,63111
2,11,6,0,77367
2,11,7,0,83461
2,11,8,0,79895
2,11,9,0,82084
2,11,10,0,92717
2,11,11,1,92548
2,11,12,0,81075
2,11,13,0,72109
2,11,14,1,69269
2,11,15,0,62709
2,11,16,0,53401
2,11,17,0,44776
2,11,18,1,50471
2,11,19,0,0
1,12,1,0,57061
1,12,2,0,54611
1,12,3,0,53459
1,12,4,0,57454
1,12,5,0,63373
1,12,6,0,75292
1,12,7,0,82620
1,12,8,1,80420
1,12,9,1,81669
1,12,10,0,92161
1,12,11,0,92957
1,12,12,1,80919
1,12,13,0,68704
1,12,14,0,62327
1,12,15,2,53320
1,12,16,0,40550
1,12,17,0,30082
1,12,18,0,24398
1,12,19,0,0
2,12,1,0,53946
2,12,2,0,51810
2,12,3,0,49885
2,12,4,0,54004
2,12,5,0,63111
2,12,6,0,77367
2,12,7,0,83461
2,12,8,0,79895
2,12,9,0,82084
2,12,10,0,92717
2,12,11,1,92548
2,12,12,0,81075
2,12,13,0,72109
2,12,14,0,69269
2,12,15,0,62709
2,12,16,0,53401
2,12,17,0,44776
2,12,18,1,50471
2,12,19,0,0
1,13,1,0,57061
1,13,2,0,54611
1,13,3,0,53459
1,13,4,0,57454
1,13,5,0,63373
